Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2017-06-27,2017,6,27,Tuesday,26,2017-26,59.54,59.69,58.81,58.96,5652400,53.04,-0.011401854818140711,54.34428571428572,54.8698
2017-06-28,2017,6,28,Wednesday,26,2017-26,59.06,59.25,58.8,59.18,5419200,53.23,0.0037315048480073276,54.14714285714285,54.888999999999996
2017-06-29,2017,6,29,Thursday,26,2017-26,59.17,59.18,57.96,58.36,7421200,52.5,-0.01385620673361554,53.90142857142856,54.8812
2017-06-30,2017,6,30,Friday,26,2017-26,58.68,58.95,58.29,58.31,8117100,52.45,-0.0008566495852672107,53.709999999999994,54.85379999999999
2017-07-03,2017,7,3,Monday,27,2017-27,58.9,58.99,58.25,58.25,4575300,52.4,-0.0010290208759818897,53.53857142857142,54.815799999999996
2017-07-05,2017,7,5,Wednesday,27,2017-27,58.43,58.5,57.8,57.94,7773600,52.12,-0.00532192665670006,53.388571428571424,54.763200000000005
2017-07-06,2017,7,6,Thursday,27,2017-27,57.8,57.92,57.4,57.6,8886600,51.81,-0.005868087409280465,53.228571428571435,54.7072
2017-07-07,2017,7,7,Friday,27,2017-27,57.79,58.36,57.54,58.04,7278300,52.21,0.007638998302232025,53.09357142857142,54.6484
2017-07-10,2017,7,10,Monday,28,2017-28,58.18,58.35,57.75,57.81,4832100,52.0,-0.003962795780334205,52.894999999999996,54.59
2017-07-11,2017,7,11,Tuesday,28,2017-28,57.91,58.08,57.53,57.9,5422300,52.08,0.0015567712028283776,52.76857142857143,54.555600000000005
2017-07-12,2017,7,12,Wednesday,28,2017-28,58.21,58.71,58.02,58.54,7141900,52.66,0.011053458717584563,52.67714285714286,54.53059999999999
2017-07-13,2017,7,13,Thursday,28,2017-28,58.8,58.87,58.12,58.38,8460200,52.51,-0.0027332263175864346,52.60428571428571,54.4968
2017-07-14,2017,7,14,Friday,28,2017-28,58.4,58.92,58.28,58.76,5441400,52.86,0.00650929443127346,52.537142857142854,54.4684
2017-07-17,2017,7,17,Monday,29,2017-29,58.73,58.87,58.28,58.33,6774500,52.47,-0.007318159776658284,52.45285714285715,54.428000000000004
2017-07-18,2017,7,18,Tuesday,29,2017-29,58.12,58.58,57.69,58.21,7857500,52.36,-0.002057118312766004,52.40428571428571,54.383199999999995
2017-07-19,2017,7,19,Wednesday,29,2017-29,58.15,58.41,57.9,58.11,8203600,52.27,-0.0017177868343030145,52.33571428571429,54.3368
2017-07-20,2017,7,20,Thursday,29,2017-29,58.41,58.84,58.0,58.03,10546700,52.2,-0.0013770174338040286,52.314285714285724,54.2838
2017-07-21,2017,7,21,Friday,29,2017-29,57.92,58.26,57.83,57.98,6717200,52.16,-0.0008613750357627792,52.29357142857143,54.2356
2017-07-24,2017,7,24,Monday,30,2017-30,58.0,58.25,57.93,58.02,7442600,52.19,0.0006897233704608041,52.278571428571425,54.195
2017-07-25,2017,7,25,Tuesday,30,2017-30,58.22,58.84,57.98,58.55,7933100,52.67,0.009134984283245773,52.31785714285714,54.1702
2017-07-26,2017,7,26,Wednesday,30,2017-30,58.8,58.84,57.78,57.94,8775900,52.12,-0.010418598870290507,52.339999999999996,54.125
2017-07-27,2017,7,27,Thursday,30,2017-30,58.25,59.66,57.93,59.5,23286700,53.52,0.026924445611611336,52.43357142857143,54.11639999999999
2017-07-28,2017,7,28,Friday,30,2017-30,55.23,55.96,53.41,54.0,53454800,48.57,-0.09243691010525223,52.18857142857143,54.0132
2017-07-31,2017,7,31,Monday,31,2017-31,54.48,54.68,53.95,53.98,20299400,48.56,-0.00037059340178824396,51.93714285714286,53.908199999999994
2017-08-01,2017,8,1,Tuesday,31,2017-31,54.57,54.79,53.97,54.73,18120900,49.23,0.013894273611580132,51.69214285714286,53.7888
2017-08-02,2017,8,2,Wednesday,31,2017-31,54.75,55.45,54.67,55.43,14764900,49.86,0.012789936161897275,51.502857142857145,53.684400000000004
2017-08-03,2017,8,3,Thursday,31,2017-31,55.64,56.12,55.5,55.68,13331500,50.09,0.004510193533145079,51.305,53.58599999999999
2017-08-04,2017,8,4,Friday,31,2017-31,55.97,56.05,55.09,55.44,9179800,49.87,-0.004310427556027507,51.11928571428571,53.47
2017-08-07,2017,8,7,Monday,32,2017-32,55.6,55.93,55.42,55.63,7253900,50.04,0.003427318788914002,50.95357142857143,53.3392
2017-08-08,2017,8,8,Tuesday,32,2017-32,55.55,55.58,54.36,54.52,11095300,49.26,-0.015529121476530072,50.73857142857143,53.185599999999994
2017-08-09,2017,8,9,Wednesday,32,2017-32,54.43,54.43,53.3,53.74,16717700,48.56,-0.01430671206960843,50.47857142857142,53.0188
2017-08-10,2017,8,10,Thursday,32,2017-32,53.52,53.75,52.99,53.07,13235300,47.95,-0.012467548872790002,50.17785714285714,52.833400000000005
2017-08-11,2017,8,11,Friday,32,2017-32,53.05,53.4,53.05,53.18,9235000,48.05,0.0020729751859485113,49.88214285714286,52.6474
2017-08-14,2017,8,14,Monday,33,2017-33,53.6,53.6,53.18,53.22,7426500,48.09,0.0007521703786970146,49.555,52.4476
2017-08-15,2017,8,15,Tuesday,33,2017-33,53.41,53.42,52.89,53.15,6674600,48.03,-0.0013155269703256645,49.262857142857136,52.25200000000001
2017-08-16,2017,8,16,Wednesday,33,2017-33,53.26,53.92,53.25,53.5,7667100,48.34,0.006585266721690131,48.892857142857146,52.0646
2017-08-17,2017,8,17,Thursday,33,2017-33,53.32,53.78,52.99,53.04,7451700,47.93,-0.008598261551346909,48.847142857142856,51.8808
2017-08-18,2017,8,18,Friday,33,2017-33,52.92,53.09,52.58,52.7,10370500,47.62,-0.006410126304202235,48.779999999999994,51.7134
2017-08-21,2017,8,21,Monday,34,2017-34,53.14,53.52,52.8,53.15,12753200,48.03,0.008538769768600574,48.69428571428572,51.55519999999999
2017-08-22,2017,8,22,Tuesday,34,2017-34,53.49,54.74,53.39,54.45,14547600,49.2,0.024459221696724986,48.64714285714285,51.4366
2017-08-23,2017,8,23,Wednesday,34,2017-34,53.96,54.1,53.65,54.08,11838500,48.87,-0.006795083808307956,48.56,51.318000000000005
2017-08-24,2017,8,24,Thursday,34,2017-34,54.26,54.45,53.77,53.94,8716700,48.74,-0.002588901571623392,48.479285714285716,51.208400000000005
2017-08-25,2017,8,25,Friday,34,2017-34,54.62,54.69,54.19,54.36,8601100,49.12,0.007786472808510192,48.41357142857142,51.10980000000001
2017-08-28,2017,8,28,Monday,35,2017-35,54.54,54.58,54.02,54.4,6643700,49.16,0.0007356876217392561,48.40642857142857,51.011
2017-08-29,2017,8,29,Tuesday,35,2017-35,54.04,54.29,54.0,54.1,6212400,48.88,-0.00551472613939219,48.42928571428571,50.893
2017-08-30,2017,8,30,Wednesday,35,2017-35,54.04,54.62,54.04,54.52,5596600,49.26,0.007763523426038699,48.52285714285714,50.8012
2017-08-31,2017,8,31,Thursday,35,2017-35,54.68,54.99,54.57,54.86,8245300,49.57,0.006236193586514505,48.63142857142857,50.7138
2017-09-01,2017,9,1,Friday,35,2017-35,54.9,55.16,54.88,54.93,7696300,49.63,0.0012759695706536789,48.74142857142857,50.635799999999996
2017-09-05,2017,9,5,Tuesday,36,2017-36,54.95,55.2,54.6,55.13,9160500,49.82,0.0036409596042856762,48.869285714285716,50.5562
2017-09-06,2017,9,6,Wednesday,36,2017-36,55.12,55.28,54.13,54.31,11372300,49.07,-0.014873978646855135,48.92142857142857,50.4646
2017-09-07,2017,9,7,Thursday,36,2017-36,54.42,54.68,53.25,53.47,13801900,48.32,-0.015466775617291706,48.94928571428572,50.370200000000004
2017-09-08,2017,9,8,Friday,36,2017-36,53.39,53.78,53.05,53.49,11774500,48.33,0.0003742429278745796,49.0,50.272200000000005
2017-09-11,2017,9,11,Monday,37,2017-37,53.79,54.13,53.61,54.02,9314100,48.81,0.009908202719586257,49.055714285714295,50.1984
2017-09-12,2017,9,12,Tuesday,37,2017-37,53.98,54.05,53.33,53.54,10339400,48.38,-0.008885537107734098,48.99714285714286,50.117000000000004
2017-09-13,2017,9,13,Wednesday,37,2017-37,53.55,54.72,53.49,54.29,12787900,49.06,0.0140082692590342,49.010714285714286,50.050200000000004
2017-09-14,2017,9,14,Thursday,37,2017-37,54.38,54.71,54.1,54.53,8260800,49.27,0.0044204395913562955,49.048571428571435,49.993199999999995
2017-09-15,2017,9,15,Friday,37,2017-37,54.44,54.79,54.16,54.67,10744800,49.4,0.0025675382004919367,49.06857142857143,49.945
2017-09-18,2017,9,18,Monday,38,2017-38,54.8,54.97,54.57,54.69,6348400,49.42,0.0003658738961329622,49.08714285714286,49.8892
2017-09-19,2017,9,19,Tuesday,38,2017-38,54.84,54.88,54.56,54.62,5187100,49.35,-0.0012800130919201624,49.12071428571429,49.8362
2017-09-20,2017,9,20,Wednesday,38,2017-38,54.58,55.18,54.58,55.15,7080000,49.83,0.00970352929318996,49.16142857142857,49.791199999999996
2017-09-21,2017,9,21,Thursday,38,2017-38,55.05,55.17,54.86,55.01,7178500,49.71,-0.0025385200631652394,49.17142857142857,49.732200000000006
2017-09-22,2017,9,22,Friday,38,2017-38,55.05,55.2,54.86,55.09,6950000,49.78,0.0014542197814257918,49.18214285714286,49.67759999999999
2017-09-25,2017,9,25,Monday,39,2017-39,54.98,55.22,54.7,54.95,10242700,49.65,-0.0025412083280457187,49.17000000000001,49.6134
2017-09-26,2017,9,26,Tuesday,39,2017-39,55.06,55.22,54.8,55.13,8021900,49.82,0.003275624737681504,49.223571428571425,49.5604
2017-09-27,2017,9,27,Wednesday,39,2017-39,55.25,55.6,54.96,54.99,8671300,49.69,-0.002539287938022383,49.32142857142857,49.507000000000005
2017-09-28,2017,9,28,Thursday,39,2017-39,54.81,55.08,54.45,54.5,7607500,49.25,-0.008910747351047243,49.38714285714286,49.44660000000001
2017-09-29,2017,9,29,Friday,39,2017-39,54.31,54.47,53.36,53.71,11944400,48.53,-0.014495546746745913,49.36714285714286,49.3732
2017-10-02,2017,10,2,Monday,40,2017-40,53.86,54.04,53.75,53.81,5956000,48.62,0.0018620671224500729,49.38428571428572,49.3024
2017-10-03,2017,10,3,Tuesday,40,2017-40,54.0,54.34,53.9,53.99,6137100,48.79,0.00334494210390468,49.365,49.23440000000001
2017-10-04,2017,10,4,Wednesday,40,2017-40,54.12,54.2,53.69,53.93,5569100,48.73,-0.001111289653519587,49.326428571428565,49.15559999999999
2017-10-05,2017,10,5,Thursday,40,2017-40,54.06,54.97,53.92,54.6,7994300,49.34,0.012423467848100556,49.32214285714286,49.1
2017-10-06,2017,10,6,Friday,40,2017-40,54.51,55.45,54.25,55.17,10576300,49.85,0.010439459201126544,49.35285714285715,49.0266
2017-10-09,2017,10,9,Monday,41,2017-41,55.37,55.49,54.96,55.02,5822900,49.72,-0.0027188025821048845,49.37928571428571,49.0496
2017-10-10,2017,10,10,Tuesday,41,2017-41,55.1,55.85,55.08,55.42,6573900,50.08,0.007270084693735912,49.39714285714286,49.08
2017-10-11,2017,10,11,Wednesday,41,2017-41,55.46,55.8,55.26,55.64,8881900,50.28,0.003969766608528991,49.43785714285714,49.101000000000006
2017-10-12,2017,10,12,Thursday,41,2017-41,55.67,56.27,55.31,55.97,7234300,50.57,0.005930915123655289,49.494285714285716,49.115199999999994
2017-10-13,2017,10,13,Friday,41,2017-41,56.0,56.43,55.61,55.72,6231100,50.35,-0.004466594336656748,49.544285714285714,49.1204
2017-10-16,2017,10,16,Monday,42,2017-42,55.67,55.8,54.89,54.91,7256900,49.62,-0.0145371437057219,49.53000000000001,49.1154
2017-10-17,2017,10,17,Tuesday,42,2017-42,54.86,55.23,54.29,54.51,11227300,49.26,-0.007284649271381283,49.49928571428571,49.099799999999995
2017-10-18,2017,10,18,Wednesday,42,2017-42,54.46,55.43,54.22,55.21,8299500,49.89,0.012841935089886292,49.545,49.1124
2017-10-19,2017,10,19,Thursday,42,2017-42,55.08,55.54,54.9,55.4,5720200,50.06,0.003441116811471412,49.65428571428571,49.14240000000001
2017-10-20,2017,10,20,Friday,42,2017-42,55.31,55.4,54.18,54.57,11741100,49.31,-0.014981711507808582,49.70357142857143,49.1696
2017-10-23,2017,10,23,Monday,43,2017-43,54.77,54.94,54.18,54.27,10111100,49.04,-0.005497468229474944,49.721428571428575,49.189400000000006
2017-10-24,2017,10,24,Tuesday,43,2017-43,54.37,54.56,54.02,54.28,7818500,49.05,0.0001842852521001248,49.74428571428571,49.2086
2017-10-25,2017,10,25,Wednesday,43,2017-43,54.24,54.39,53.66,54.16,8281200,48.94,-0.002210937791659928,49.715714285714284,49.2268
2017-10-26,2017,10,26,Thursday,43,2017-43,54.5,55.75,54.5,54.91,12211400,49.62,0.01384775274606076,49.699285714285715,49.252399999999994
2017-10-27,2017,10,27,Friday,43,2017-43,54.83,55.12,54.68,54.88,9922600,49.59,-0.0005461814734075698,49.690000000000005,49.285599999999995
2017-10-30,2017,10,30,Monday,44,2017-44,54.79,55.23,54.4,55.17,6430900,49.85,0.005284101110483608,49.67357142857143,49.3302
2017-10-31,2017,10,31,Tuesday,44,2017-44,55.16,55.31,54.7,54.84,8857800,49.55,-0.005981442201953069,49.621428571428574,49.360600000000005
2017-11-01,2017,11,1,Wednesday,44,2017-44,55.1,55.59,54.94,55.13,7189800,49.82,0.005288109716902634,49.567857142857136,49.373000000000005
2017-11-02,2017,11,2,Thursday,44,2017-44,55.15,55.39,54.77,54.87,16879000,49.58,-0.00471613770322632,49.512857142857136,49.3872
2017-11-03,2017,11,3,Friday,44,2017-44,54.16,56.94,54.05,56.03,28773800,50.63,0.021140797181421922,49.584999999999994,49.425
2017-11-06,2017,11,6,Monday,45,2017-45,55.99,56.69,55.63,56.57,10835700,51.12,0.009637835789626514,49.71785714285714,49.465
2017-11-07,2017,11,7,Tuesday,45,2017-45,56.33,57.29,56.33,57.22,11167400,51.7,0.0114903302090259,49.847142857142856,49.5158
2017-11-08,2017,11,8,Wednesday,45,2017-45,57.03,58.01,57.0,57.91,13533700,52.33,0.012058497053788031,50.00928571428572,49.584799999999994
2017-11-09,2017,11,9,Thursday,45,2017-45,57.2,57.66,56.79,57.36,14778900,51.83,-0.009497434040149688,50.18928571428571,49.6362
2017-11-10,2017,11,10,Friday,45,2017-45,57.36,57.39,56.54,57.04,7930300,51.54,-0.005578639295415022,50.36785714285714,49.6756
2017-11-13,2017,11,13,Monday,46,2017-46,56.81,57.14,56.55,56.64,7648200,51.18,-0.007012918459992634,50.52,49.7066
2017-11-14,2017,11,14,Tuesday,46,2017-46,56.47,57.0,56.41,56.93,7758200,51.44,0.0051202795373292975,50.69857142857143,49.739000000000004
2017-11-15,2017,11,15,Wednesday,46,2017-46,56.82,57.06,56.51,56.7,8880500,51.51,0.0012361745152129622,50.833571428571425,49.7878
2017-11-16,2017,11,16,Thursday,46,2017-46,56.92,57.42,56.75,57.24,8310200,52.0,0.009523752388659323,51.005714285714284,49.861399999999996
2017-11-17,2017,11,17,Friday,46,2017-46,57.24,57.43,56.84,56.93,6310800,51.71,-0.005415831615911193,51.13857142857143,49.928999999999995
2017-11-20,2017,11,20,Monday,47,2017-47,56.67,57.05,56.58,56.81,6360100,51.61,-0.0021079786368090048,51.285714285714285,49.985
2017-11-21,2017,11,21,Tuesday,47,2017-47,56.96,57.56,56.88,57.26,6284300,52.01,0.007921119525914122,51.44214285714286,50.057599999999994
2017-11-22,2017,11,22,Wednesday,47,2017-47,57.07,57.18,56.8,57.14,7308500,51.91,-0.002095683595854214,51.60857142857143,50.1146
2017-11-24,2017,11,24,Friday,47,2017-47,57.19,57.19,56.71,56.8,3479000,51.6,-0.0059502767555201785,51.67785714285714,50.1612
2017-11-27,2017,11,27,Monday,48,2017-48,56.83,56.92,55.75,55.91,10580300,50.79,-0.015668769908036118,51.65428571428571,50.18899999999999
2017-11-28,2017,11,28,Tuesday,48,2017-48,56.03,56.72,55.91,56.66,9734400,51.47,0.013414226442369337,51.637857142857136,50.22999999999999
2017-11-29,2017,11,29,Wednesday,48,2017-48,56.71,57.68,56.7,57.51,10017900,52.24,0.015001674289042422,51.63142857142857,50.2878
2017-11-30,2017,11,30,Thursday,48,2017-48,57.64,58.14,57.47,57.82,11509200,52.52,0.005390406114014423,51.68071428571428,50.3416
2017-12-01,2017,12,1,Friday,48,2017-48,57.5,57.71,56.46,57.32,12756400,52.07,-0.00864747927537024,51.71857142857143,50.3888
2017-12-04,2017,12,4,Monday,49,2017-49,57.54,59.19,57.5,58.76,13302100,53.38,0.02512224294913401,51.87571428571429,50.4608
2017-12-05,2017,12,5,Tuesday,49,2017-49,59.25,59.68,58.91,59.34,11295600,53.9,0.009870455762189811,52.05142857142857,50.5458
2017-12-06,2017,12,6,Wednesday,49,2017-49,59.38,59.83,59.23,59.28,8458200,53.85,-0.0010110771938719454,52.21857142857143,50.6264
2017-12-07,2017,12,7,Thursday,49,2017-49,59.12,59.28,58.76,59.14,6033800,53.72,-0.0023614733922128206,52.34142857142857,50.707
2017-12-08,2017,12,8,Friday,49,2017-49,58.52,58.85,58.1,58.61,9950500,53.24,-0.008962034110704287,52.450714285714284,50.78679999999999
2017-12-11,2017,12,11,Monday,50,2017-50,58.39,59.35,58.29,59.07,10286600,53.66,0.007848665019040135,52.597142857142856,50.8894
2017-12-12,2017,12,12,Tuesday,50,2017-50,58.99,59.36,58.87,59.27,6042900,53.84,0.003385851256581196,52.72785714285714,50.9938
2017-12-13,2017,12,13,Wednesday,50,2017-50,59.44,59.89,59.3,59.49,7726300,54.04,0.0037117551832928086,52.88,51.09879999999999
2017-12-14,2017,12,14,Thursday,50,2017-50,59.73,60.05,59.44,59.7,8945900,54.23,0.003529882230196568,53.067857142857136,51.208800000000004
2017-12-15,2017,12,15,Friday,50,2017-50,59.25,59.37,58.16,58.29,22595000,52.95,-0.023618125800143552,53.222142857142856,51.281000000000006
2017-12-18,2017,12,18,Monday,51,2017-51,58.44,58.79,57.89,58.03,8751600,52.71,-0.004460305292915745,53.31071428571429,51.33820000000001
2017-12-19,2017,12,19,Tuesday,51,2017-51,58.13,58.58,57.93,58.01,7945700,52.7,-0.00034468212933513875,53.34357142857142,51.3978
2017-12-20,2017,12,20,Wednesday,51,2017-51,58.22,58.29,57.69,57.73,7188700,52.44,-0.004826562140983093,53.337857142857146,51.445
2017-12-21,2017,12,21,Thursday,51,2017-51,57.94,58.15,57.49,57.58,5974500,52.3,-0.0025985130092595066,53.35428571428571,51.4854
2017-12-22,2017,12,22,Friday,51,2017-51,57.57,57.91,57.12,57.3,7148700,52.05,-0.004862825168978402,53.25928571428572,51.515
2017-12-26,2017,12,26,Tuesday,52,2017-52,57.27,57.58,57.05,57.14,5546200,51.91,-0.002792367289998099,53.11714285714286,51.5462
2017-12-27,2017,12,27,Wednesday,52,2017-52,57.19,57.65,57.18,57.27,4812200,52.02,0.002275220382117693,52.98642857142857,51.5942
2017-12-28,2017,12,28,Thursday,52,2017-52,57.47,58.0,57.3,57.81,5044500,52.51,0.009429111617686114,52.9,51.6592
2017-12-29,2017,12,29,Friday,52,2017-52,57.74,57.97,57.42,57.43,5365600,52.17,-0.0065732287230511055,52.82357142857143,51.704800000000006
2018-01-02,2018,1,2,Tuesday,00,2018-00,57.95,58.21,57.48,57.63,7216000,52.35,0.0034823197486570923,52.73,51.75059999999999
2018-01-03,2018,1,3,Wednesday,00,2018-00,57.93,58.96,57.8,58.71,7478400,53.33,0.018740203232799235,52.69357142857143,51.830999999999996
2018-01-04,2018,1,4,Thursday,00,2018-00,58.99,59.41,58.73,58.93,5775900,53.53,0.003747374727601782,52.65714285714285,51.9208
2018-01-05,2018,1,5,Friday,00,2018-00,59.25,59.69,59.07,59.61,6047700,54.15,0.011539000932384136,52.651428571428575,52.022800000000004
2018-01-08,2018,1,8,Monday,01,2018-01,59.48,59.67,58.56,59.31,6335800,53.88,-0.005032558120530162,52.71785714285714,52.1216
2018-01-09,2018,1,9,Tuesday,01,2018-01,59.2,59.47,58.86,59.18,5233400,53.76,-0.002191904701248637,52.79285714285714,52.20440000000001
2018-01-10,2018,1,10,Wednesday,01,2018-01,60.0,60.13,58.86,59.82,8656500,54.34,0.010814287101053699,52.910000000000004,52.299400000000006
2018-01-11,2018,1,11,Thursday,01,2018-01,59.52,60.02,59.45,60.0,5806300,54.5,0.0030091735390695984,53.05714285714286,52.39240000000001
2018-01-12,2018,1,12,Friday,01,2018-01,60.4,60.51,59.65,60.4,6989100,54.87,0.006666811313834842,53.24071428571428,52.4988
2018-01-16,2018,1,16,Tuesday,02,2018-02,60.33,61.1,60.3,60.56,8040700,55.01,0.00264884123103748,53.45214285714285,52.602599999999995
2018-01-17,2018,1,17,Wednesday,02,2018-02,61.0,61.33,60.52,60.66,8433800,55.1,0.0016511347937184784,53.68,52.713
2018-01-18,2018,1,18,Thursday,02,2018-02,61.43,61.44,60.74,61.09,9170900,55.49,0.007088778371624693,53.92785714285714,52.8102
2018-01-19,2018,1,19,Friday,02,2018-02,61.21,61.46,60.95,61.26,8361900,55.65,0.002782666462641137,54.152142857142856,52.9008
2018-01-22,2018,1,22,Monday,03,2018-03,61.04,61.47,60.77,61.41,11945800,55.78,0.0024486419291678274,54.410000000000004,52.9824
2018-01-23,2018,1,23,Tuesday,03,2018-03,61.32,61.91,61.14,61.69,10806800,56.04,0.004559610563837468,54.673571428571435,53.056599999999996
2018-01-24,2018,1,24,Wednesday,03,2018-03,61.51,61.94,60.23,60.83,11911900,55.26,-0.013940568717314195,54.81142857142857,53.12520000000001
2018-01-25,2018,1,25,Thursday,03,2018-03,61.03,61.2,60.4,60.55,16225600,55.0,-0.004603084495322762,54.916428571428575,53.194399999999995
2018-01-26,2018,1,26,Friday,03,2018-03,57.94,58.17,56.55,57.99,51851700,52.68,-0.042279110122265595,54.81142857142857,53.224399999999996
2018-01-29,2018,1,29,Monday,04,2018-04,57.55,58.35,56.91,57.02,18899900,51.8,-0.016727057215712327,54.66285714285715,53.2316
2018-01-30,2018,1,30,Tuesday,04,2018-04,56.96,57.54,56.74,57.19,14341200,51.95,0.0029813625256112086,54.53357142857142,53.2404
2018-01-31,2018,1,31,Wednesday,04,2018-04,57.23,57.45,56.7,56.81,13118400,51.61,-0.0066445638914297556,54.33857142857143,53.232600000000005
2018-02-01,2018,2,1,Thursday,04,2018-04,56.28,56.42,55.89,56.0,14690100,50.87,-0.01425804471492187,54.07928571428572,53.2158
2018-02-02,2018,2,2,Friday,04,2018-04,55.9,56.32,55.7,55.77,15358900,50.66,-0.004107046883460974,53.778571428571425,53.1968
2018-02-05,2018,2,5,Monday,05,2018-05,55.53,56.26,54.57,54.69,16060000,49.68,-0.019365286832187745,53.39785714285715,53.150200000000005
2018-02-06,2018,2,6,Tuesday,05,2018-05,53.69,56.06,53.56,55.61,17415100,50.52,0.016822077982010963,53.07071428571429,53.1224
2018-02-07,2018,2,7,Wednesday,05,2018-05,55.08,55.43,54.44,54.46,13927000,49.74,-0.015367920581532135,52.660000000000004,53.08519999999999
2018-02-08,2018,2,8,Thursday,05,2018-05,54.5,54.79,53.75,53.77,17736700,49.11,-0.012669845600277396,52.19285714285714,53.0516
2018-02-09,2018,2,9,Friday,05,2018-05,54.2,55.06,53.65,54.58,19382000,49.85,0.01506429265265119,51.76928571428572,53.0192
2018-02-12,2018,2,12,Monday,06,2018-06,54.86,55.73,54.55,55.38,10969000,50.58,0.014657295213478694,51.37928571428571,52.986000000000004
2018-02-13,2018,2,13,Tuesday,06,2018-06,55.25,55.72,55.02,55.67,10416400,50.84,0.005236510692343765,51.06357142857143,52.9524
2018-02-14,2018,2,14,Wednesday,06,2018-06,55.47,56.7,55.29,55.99,14190300,51.14,0.005748229858068221,50.78785714285714,52.9338
2018-02-15,2018,2,15,Thursday,06,2018-06,56.36,56.83,55.9,56.58,10294900,51.68,0.01053750872990844,50.71642857142857,52.899800000000006
2018-02-16,2018,2,16,Friday,06,2018-06,56.65,57.05,56.34,56.48,10151300,51.58,-0.0017673431947062834,50.700714285714284,52.8534
2018-02-20,2018,2,20,Tuesday,07,2018-07,56.29,56.54,55.83,55.97,9450900,51.12,-0.00902984467010659,50.64142857142857,52.7988
2018-02-21,2018,2,21,Wednesday,07,2018-07,55.93,56.74,55.86,56.1,7851000,51.24,0.0023227133530683286,50.615,52.7492
2018-02-22,2018,2,22,Thursday,07,2018-07,55.95,56.14,55.26,55.4,10172400,50.6,-0.012477551671638776,50.59571428571429,52.696400000000004
2018-02-23,2018,2,23,Friday,07,2018-07,55.65,56.15,54.8,56.14,11394400,51.27,0.013357248030543278,50.63928571428572,52.648599999999995
2018-02-26,2018,2,26,Monday,08,2018-08,56.42,57.35,56.32,57.17,8713800,52.21,0.01834702802132404,50.82,52.61600000000001
2018-02-27,2018,2,27,Tuesday,08,2018-08,57.29,57.64,56.56,56.57,8821400,51.67,-0.010494988887736145,50.902142857142856,52.5686
2018-02-28,2018,2,28,Wednesday,08,2018-08,56.84,57.92,56.83,57.1,11541100,52.15,0.00936892093867292,51.074285714285715,52.52700000000001
2018-03-01,2018,3,1,Thursday,08,2018-08,57.0,57.56,55.83,56.17,11127600,51.3,-0.016287390493957887,51.230714285714285,52.494
2018-03-02,2018,3,2,Friday,08,2018-08,55.72,57.2,55.68,56.93,11555100,51.99,0.013530402191110236,51.38357142857143,52.4796
2018-03-05,2018,3,5,Monday,09,2018-09,56.83,57.42,56.68,56.99,7835400,52.05,0.0010541361417413242,51.48857142857143,52.4666
2018-03-06,2018,3,6,Tuesday,09,2018-09,57.25,57.25,56.54,57.03,8046800,52.09,0.000701821966763827,51.57785714285715,52.4596
2018-03-07,2018,3,7,Wednesday,09,2018-09,56.62,57.17,56.62,57.03,7044100,52.09,0.0,51.645714285714284,52.4554
2018-03-08,2018,3,8,Thursday,09,2018-09,57.29,57.8,57.13,57.47,7434700,52.49,0.007715140007420462,51.70357142857142,52.4642
2018-03-09,2018,3,9,Friday,09,2018-09,57.67,58.63,57.67,58.46,9539600,53.39,0.01722647163885349,51.83285714285715,52.4938
2018-03-12,2018,3,12,Monday,10,2018-10,58.67,59.68,58.48,59.4,10550300,54.25,0.016079313362099334,52.05642857142857,52.538399999999996
2018-03-13,2018,3,13,Tuesday,10,2018-10,59.7,60.7,58.89,59.05,10411400,53.93,-0.005892141776484117,52.24857142857143,52.5668
2018-03-14,2018,3,14,Wednesday,10,2018-10,59.28,59.72,58.71,58.83,6488500,53.73,-0.003725785734853826,52.472142857142856,52.598
2018-03-15,2018,3,15,Thursday,10,2018-10,58.93,60.07,58.82,59.37,7377000,54.22,0.009179045957707466,52.68285714285714,52.6354
2018-03-16,2018,3,16,Friday,10,2018-10,59.38,59.65,58.94,59.0,13030900,53.89,-0.006232244115820795,52.80285714285714,52.6466
2018-03-19,2018,3,19,Monday,11,2018-11,58.7,58.85,57.8,58.3,9350600,53.25,-0.011864390581290962,52.91571428571429,52.64099999999999
2018-03-20,2018,3,20,Tuesday,11,2018-11,58.45,58.98,58.45,58.66,5888400,53.57,0.006175042745721893,53.01714285714286,52.6294
2018-03-21,2018,3,21,Wednesday,11,2018-11,58.75,59.55,58.39,58.47,6569100,53.4,-0.0032390332486157414,53.16714285714285,52.619800000000005
2018-03-22,2018,3,22,Thursday,11,2018-11,58.03,58.72,57.75,57.77,6846500,52.76,-0.011971934213902524,53.22214285714285,52.599799999999995
2018-03-23,2018,3,23,Friday,11,2018-11,57.78,57.93,56.31,56.31,9476800,51.43,-0.02527237091188772,53.17785714285714,52.541599999999995
2018-03-26,2018,3,26,Monday,12,2018-12,56.96,58.0,56.55,57.8,8444900,52.79,0.02646027205950463,53.22785714285714,52.5074
2018-03-27,2018,3,27,Tuesday,12,2018-12,58.1,58.5,57.14,57.46,7562900,52.48,-0.0058821778105754285,53.25571428571429,52.4596
